2022.02.08 at 22:12:29 CST INFO  com.sumsec.core.cfg.ImageUtil 29 setImage - iURL: [Ljava.lang.String;@70f15225
2022.02.08 at 22:12:30 CST ERROR com.sumsec.core.cfg.ImageUtil 37 setImage - 文件不存在
2022.02.08 at 22:15:56 CST INFO  com.sumsec.ui.main 36 start - Application started
2022.02.08 at 22:15:58 CST INFO  com.sumsec.ui.mainController 86 CFGFile - 选择class文件
2022.02.08 at 22:16:10 CST INFO  com.sumsec.ui.mainController 94 CFGFile - 选择的文件名为：FizzBuzz.class
2022.02.08 at 22:16:10 CST INFO  com.sumsec.ui.mainController 95 CFGFile - 选择的文件路径为：G:\GitHubProject\SPATool\FizzBuzz.class
2022.02.08 at 22:16:10 CST INFO  com.sumsec.core.cfg.uitls.SelectC 22 selectFile - select file: G:\GitHubProject\SPATool\FizzBuzz.class
2022.02.08 at 22:16:10 CST INFO  com.sumsec.core.cfg.uitls.SelectC 23 selectFile - 复制Class文件到：G:\GitHubProject\SPATool\datas\cfg\725093775827400
2022.02.08 at 22:16:10 CST INFO  com.sumsec.core.cfg.uitls.SelectC 27 selectFile - 复制成功 G:\GitHubProject\SPATool\datas\cfg\725093775827400\FizzBuzz.class
2022.02.08 at 22:16:10 CST INFO  com.sumsec.core.cfg.Generate 42 DotG - 准备环境 prepare
2022.02.08 at 22:16:10 CST INFO  com.sumsec.core.cfg.uitls.Prepare 20 Envprepare - 检测环境
2022.02.08 at 22:16:10 CST INFO  com.sumsec.core.cfg.uitls.Prepare 25 Envprepare - CFG环境设置完成
2022.02.08 at 22:16:10 CST INFO  com.sumsec.core.cfg.uitls.Prepare 26 Envprepare - CFG Home: G:\GitHubProject\SPATool\datas\cfg\725093775827400
2022.02.08 at 22:16:11 CST INFO  com.sumsec.core.cfg.Generate 59 DotG - 开始生成cfg图
2022.02.08 at 22:16:11 CST INFO  com.sumsec.core.cfg.Generate 60 DotG - 生成的文件名为：FizzBuzz
2022.02.08 at 22:16:11 CST INFO  com.sumsec.core.cfg.Generate 61 DotG - 生成的图类型为：BriefUnitGraph
2022.02.08 at 22:16:11 CST INFO  com.sumsec.core.cfg.Generate 63 DotG - cfg图生成完成
2022.02.08 at 22:16:11 CST INFO  com.sumsec.core.cfg.uitls.FindDot 29 findDotCFG - 找到dot文件：G:\GitHubProject\SPATool\datas\sootOutput\725093775841600\FizzBuzz void fizzBuzz(int).dot
